radiotype,radio,area,cellid,enbrnc,lcid,xarfcn,unit,band,fc,sigl,asu,signal,lat,lon,acc,speed,bearing,alt,rsrq,rssnr,ss,ta,timerange,Temperature,Dew Point,Humidity,Wind,WindSpeed,WindGust,Pressure,Precip,Condition
LTE,LTE,42243,5122562,20010,2,66611,445,66,2127.5,4,56,-84,39.0615262,-94.5872182,15.8,0.2,312.1,255.6,-8,30,28,-1,4 oct 2019 23 to 00 hrs,57 F,50 F,77 %,SE,16 mph,0 mph,28.98 in,0.0 in,Fair
LTE,LTE,42243,5122562,20010,2,66611,445,66,2127.5,4,54,-86,39.0615281,-94.5872175,16.1,0.1,93.1,255.7,-12,26.6,30,-1,4 oct 2019 23 to 00 hrs,57 F,50 F,77 %,SE,16 mph,0 mph,28.98 in,0.0 in,Fair
LTE,LTE,42243,5122562,20010,2,66611,445,66,2127.5,4,54,-86,39.0615231,-94.587196,16.5,0.3,104.7,255.6,-12,30,30,-1,4 oct 2019 23 to 00 hrs,57 F,50 F,77 %,SE,16 mph,0 mph,28.98 in,0.0 in,Fair
LTE,LTE,42243,5122562,20010,2,66611,445,66,2127.5,4,52,-88,39.061522,-94.5871771,16.4,0.1,97.5,255.5,-14,30,30,-1,4 oct 2019 23 to 00 hrs,57 F,50 F,77 %,SE,16 mph,0 mph,28.98 in,0.0 in,Fair
LTE,LTE,42243,5122562,20010,2,66611,445,66,2127.5,4,53,-87,39.0615169,-94.587192,16.6,0.1,188.1,255.3,-14,28.8,30,-1,4 oct 2019 23 to 00 hrs,57 F,50 F,77 %,SE,16 mph,0 mph,28.98 in,0.0 in,Fair
LTE,LTE,42243,5122562,20010,2,66611,445,66,2127.5,4,53,-87,39.0615155,-94.5871796,16.4,0.2,102.3,255.2,-14,28.8,30,-1,4 oct 2019 23 to 00 hrs,57 F,50 F,77 %,SE,16 mph,0 mph,28.98 in,0.0 in,Fair
LTE,LTE,42243,5122562,20010,2,66611,445,66,2127.5,4,54,-86,39.0615248,-94.5871862,15.8,0.2,324.7,255.2,-12,28,29,-1,4 oct 2019 23 to 00 hrs,57 F,50 F,77 %,SE,16 mph,0 mph,28.98 in,0.0 in,Fair
LTE,LTE,42243,5122562,20010,2,66611,445,66,2127.5,4,53,-87,39.0615247,-94.5871934,16,0,267,255.1,-14,25,30,-1,4 oct 2019 23 to 00 hrs,57 F,50 F,77 %,SE,16 mph,0 mph,28.98 in,0.0 in,Fair
LTE,LTE,42243,5122562,20010,2,66611,445,66,2127.5,4,54,-86,39.061517,-94.5872376,15.7,0.3,235.3,255.1,-12,19,29,-1,4 oct 2019 23 to 00 hrs,57 F,50 F,77 %,SE,16 mph,0 mph,28.98 in,0.0 in,Fair
LTE,LTE,42243,5122562,20010,2,66611,445,66,2127.5,4,54,-86,39.0615101,-94.5872088,16.3,0.4,111.6,255,-12,29.8,29,-1,4 oct 2019 23 to 00 hrs,57 F,50 F,77 %,SE,16 mph,0 mph,28.98 in,0.0 in,Fair
LTE,LTE,42243,5122562,20010,2,66611,445,66,2127.5,4,55,-85,39.0615161,-94.5871864,16.1,0.2,72.6,254.8,-8,24.8,28,-1,4 oct 2019 23 to 00 hrs,57 F,50 F,77 %,SE,16 mph,0 mph,28.98 in,0.0 in,Fair
LTE,LTE,42243,5122562,20010,2,66611,445,66,2127.5,4,55,-85,39.0615212,-94.5872539,13.9,0.9,276.6,254.8,-8,29.2,28,-1,4 oct 2019 23 to 00 hrs,57 F,50 F,77 %,SE,16 mph,0 mph,28.98 in,0.0 in,Fair
LTE,LTE,42243,5122562,20010,2,66611,445,66,2127.5,4,55,-85,39.0615294,-94.5872103,15.5,0.6,90.9,254.8,-11,22.6,29,-1,4 oct 2019 23 to 00 hrs,57 F,50 F,77 %,SE,16 mph,0 mph,28.98 in,0.0 in,Fair
LTE,LTE,42243,5122562,20010,2,66611,445,66,2127.5,4,55,-85,39.0615178,-94.5872013,15.3,0.1,185.3,254.5,-11,30,29,-1,4 oct 2019 23 to 00 hrs,57 F,50 F,77 %,SE,16 mph,0 mph,28.98 in,0.0 in,Fair
LTE,LTE,42243,5122562,20010,2,66611,445,66,2127.5,4,56,-84,39.0615179,-94.5872463,14.2,0.3,254.1,254.4,-11,30,31,-1,4 oct 2019 23 to 00 hrs,57 F,50 F,77 %,SE,16 mph,0 mph,28.98 in,0.0 in,Fair
LTE,LTE,42243,5122562,20010,2,66611,445,66,2127.5,4,57,-83,39.0615138,-94.5872241,15.6,0.2,104.1,254.3,-8,30,29,-1,4 oct 2019 23 to 00 hrs,57 F,50 F,77 %,SE,16 mph,0 mph,28.98 in,0.0 in,Fair
LTE,LTE,42243,5122562,20010,2,66611,445,66,2127.5,4,57,-83,39.0615072,-94.5871977,15.4,0.3,108.2,254.2,-8,30,29,-1,4 oct 2019 23 to 00 hrs,57 F,50 F,77 %,SE,16 mph,0 mph,28.98 in,0.0 in,Fair
LTE,LTE,42243,5122562,20010,2,66611,445,66,2127.5,4,54,-86,39.0615086,-94.587195,15.2,0.1,86.8,254.1,-8,30,27,-1,4 oct 2019 23 to 00 hrs,57 F,50 F,77 %,SE,16 mph,0 mph,28.98 in,0.0 in,Fair
LTE,LTE,42243,5122562,20010,2,66611,445,66,2127.5,4,52,-88,39.0615086,-94.5872016,15.6,0.1,164.1,254,-10,24.2,28,-1,4 oct 2019 23 to 00 hrs,57 F,50 F,77 %,SE,16 mph,0 mph,28.98 in,0.0 in,Fair
LTE,LTE,42243,5122562,20010,2,66611,445,66,2127.5,4,52,-88,39.0615106,-94.5871986,15.6,0.1,30,253.9,-10,30,28,-1,4 oct 2019 23 to 00 hrs,57 F,50 F,77 %,SE,16 mph,0 mph,28.98 in,0.0 in,Fair
LTE,LTE,42243,5122562,20010,2,66611,445,66,2127.5,4,53,-87,39.0615144,-94.5872005,15.2,0.1,351.4,253.9,-8,30,27,-1,4 oct 2019 23 to 00 hrs,57 F,50 F,77 %,SE,16 mph,0 mph,28.98 in,0.0 in,Fair
LTE,LTE,42243,5122562,20010,2,66611,445,66,2127.5,4,53,-87,39.0615173,-94.5872035,15.3,0.1,322.9,253.9,-8,30,27,-1,4 oct 2019 23 to 00 hrs,57 F,50 F,77 %,SE,16 mph,0 mph,28.98 in,0.0 in,Fair
LTE,LTE,42243,5122562,20010,2,66611,445,66,2127.5,4,53,-87,39.0615219,-94.5871898,14.4,0.2,66.2,253.8,-8,30,27,-1,4 oct 2019 23 to 00 hrs,57 F,50 F,77 %,SE,16 mph,0 mph,28.98 in,0.0 in,Fair
LTE,LTE,42243,5122562,20010,2,66611,445,66,2127.5,4,53,-87,39.0615143,-94.5872031,15.3,0.2,290.1,253.8,-10,30,28,-1,4 oct 2019 23 to 00 hrs,57 F,50 F,77 %,SE,16 mph,0 mph,28.98 in,0.0 in,Fair
LTE,LTE,42243,5122562,20010,2,66611,445,66,2127.5,4,51,-89,39.0615241,-94.5871857,15.5,0.2,59.7,253.7,-9,30,28,2,4 oct 2019 23 to 00 hrs,57 F,50 F,77 %,SE,16 mph,0 mph,28.98 in,0.0 in,Fair
LTE,LTE,42243,5122562,20010,2,66611,445,66,2127.5,4,53,-87,39.0615031,-94.5871846,15.7,0.2,169.4,263.9,-10,30,26,2,4 oct 2019 23 to 00 hrs,57 F,50 F,77 %,SE,16 mph,0 mph,28.98 in,0.0 in,Fair
LTE,LTE,42243,5122562,20010,2,66611,445,66,2127.5,4,53,-87,39.0615161,-94.5872445,12.9,0.8,281.8,258.7,-10,27.4,26,2,4 oct 2019 23 to 00 hrs,57 F,50 F,77 %,SE,16 mph,0 mph,28.98 in,0.0 in,Fair
LTE,LTE,42243,8792588,34346,12,876,400,2,1957.6,4,53,-87,39.0615122,-94.5872104,14.6,0.3,97.3,255.8,-12,28.8,30,-1,4 oct 2019 23 to 00 hrs,57 F,50 F,77 %,SE,16 mph,0 mph,28.98 in,0.0 in,Fair
LTE,LTE,42243,8792588,34346,12,876,400,2,1957.6,4,53,-87,39.0615161,-94.5872299,15.6,0.2,275.7,255,-12,18.2,30,-1,4 oct 2019 23 to 00 hrs,57 F,50 F,77 %,SE,16 mph,0 mph,28.98 in,0.0 in,Fair
LTE,LTE,42243,8792588,34346,12,876,400,2,1957.6,4,54,-86,39.061522,-94.5872169,14.3,0.5,77.4,254.7,-9,27.4,28,2,4 oct 2019 23 to 00 hrs,57 F,50 F,77 %,SE,16 mph,0 mph,28.98 in,0.0 in,Fair
LTE,LTE,42243,8792588,34346,12,876,400,2,1957.6,4,53,-87,39.0615145,-94.5871981,15.3,0.3,125.5,254.1,-7,30,26,-1,4 oct 2019 23 to 00 hrs,57 F,50 F,77 %,SE,16 mph,0 mph,28.98 in,0.0 in,Fair
LTE,LTE,42243,8792588,34346,12,876,400,2,1957.6,4,53,-87,39.0615094,-94.5871994,15.7,0.1,168.1,254.1,-7,30,26,-1,4 oct 2019 23 to 00 hrs,57 F,50 F,77 %,SE,16 mph,0 mph,28.98 in,0.0 in,Fair
LTE,LTE,42243,8792588,34346,12,876,400,2,1957.6,4,54,-86,39.0615202,-94.587211,13.9,0.4,70.1,253.9,-14,30,31,-1,4 oct 2019 23 to 00 hrs,57 F,50 F,77 %,SE,16 mph,0 mph,28.98 in,0.0 in,Fair
LTE,LTE,42243,8792588,34346,12,876,400,2,1957.6,4,58,-82,39.061518,-94.5871952,15,0.2,104.7,253.7,-12,29.4,31,-1,4 oct 2019 23 to 00 hrs,57 F,50 F,77 %,SE,16 mph,0 mph,28.98 in,0.0 in,Fair
LTE,LTE,42243,8792588,34346,12,876,400,2,1957.6,4,58,-82,39.0615194,-94.5871995,15.3,0,330.1,253.5,-12,30,31,-1,4 oct 2019 23 to 00 hrs,57 F,50 F,77 %,SE,16 mph,0 mph,28.98 in,0.0 in,Fair
LTE,LTE,42244,5268227,20579,3,66611,443,66,2127.5,4,65,-75,39.0326593,-94.5036631,402.7,14.4,202,233.9,-8,26.2,31,2,4 oct 2019 23 to 00 hrs,57 F,50 F,77 %,SE,16 mph,0 mph,28.98 in,0.0 in,Fair
LTE,LTE,42244,5268227,20579,3,66611,443,66,2127.5,4,65,-75,39.0326593,-94.5036631,402.7,14.4,202,233.9,-8,26.2,31,2,4 oct 2019 23 to 00 hrs,57 F,50 F,77 %,SE,16 mph,0 mph,28.98 in,0.0 in,Fair
LTE,LTE,42244,5268227,20579,3,66611,443,66,2127.5,4,65,-75,39.0326593,-94.5036631,402.7,14.4,202,233.9,-8,26.2,31,2,4 oct 2019 23 to 00 hrs,57 F,50 F,77 %,SE,16 mph,0 mph,28.98 in,0.0 in,Fair
LTE,LTE,42244,5268227,20579,3,66611,443,66,2127.5,4,65,-75,39.0326593,-94.5036631,354.9,0,90,232.4,-8,26.2,31,2,4 oct 2019 23 to 00 hrs,57 F,50 F,77 %,SE,16 mph,0 mph,28.98 in,0.0 in,Fair
LTE,LTE,42244,5268227,20579,3,66611,443,66,2127.5,4,65,-75,39.0313742,-94.50397,21.4,2.6,175.2,232.4,-8,26.2,31,2,4 oct 2019 23 to 00 hrs,57 F,50 F,77 %,SE,16 mph,0 mph,28.98 in,0.0 in,Fair
LTE,LTE,42244,5268227,20579,3,66611,443,66,2127.5,4,57,-83,39.0308748,-94.5041458,8,10.5,242.5,232.4,-5,19.4,28,2,4 oct 2019 23 to 00 hrs,57 F,50 F,77 %,SE,16 mph,0 mph,28.98 in,0.0 in,Fair
LTE,LTE,42244,5268227,20579,3,66611,443,66,2127.5,4,57,-83,39.0305276,-94.5049029,10.7,16.3,234.4,226.5,-10,30,30,3,4 oct 2019 23 to 00 hrs,57 F,50 F,77 %,SE,16 mph,0 mph,28.98 in,0.0 in,Fair
LTE,LTE,42244,5268227,20579,3,66611,443,66,2127.5,4,57,-83,39.0299978,-94.5057999,6.4,16,238.7,226.5,-10,19.8,30,3,4 oct 2019 23 to 00 hrs,57 F,50 F,77 %,SE,16 mph,0 mph,28.98 in,0.0 in,Fair
LTE,LTE,42244,5268227,20579,3,66611,443,66,2127.5,3,36,-104,39.0297726,-94.5074468,7,16.1,274.8,226.5,-9,20.6,19,4,4 oct 2019 23 to 00 hrs,57 F,50 F,77 %,SE,16 mph,0 mph,28.98 in,0.0 in,Fair
LTE,LTE,42244,5268227,20579,3,66611,443,66,2127.5,3,36,-104,39.0298255,-94.5085059,8.6,11.5,262.1,226.5,-9,12.8,19,4,4 oct 2019 23 to 00 hrs,57 F,50 F,77 %,SE,16 mph,0 mph,28.98 in,0.0 in,Fair
LTE,LTE,42244,5268227,20579,3,66611,443,66,2127.5,2,31,-109,39.0297125,-94.5091396,9.6,8.6,273,226.5,-10,12.8,18,5,4 oct 2019 23 to 00 hrs,57 F,50 F,77 %,SE,16 mph,0 mph,28.98 in,0.0 in,Fair
LTE,LTE,42244,5268247,20579,23,5035,239,12,731.5,3,35,-105,39.0304846,-94.5103069,9.6,19.8,310.1,226.5,-7,11.4,15,6,4 oct 2019 23 to 00 hrs,57 F,50 F,77 %,SE,16 mph,0 mph,28.98 in,0.0 in,Fair
LTE,LTE,42244,5268247,20579,23,5035,239,12,731.5,3,35,-105,39.0311411,-94.5112049,8.6,21.2,308.2,226.5,-7,8.4,15,6,4 oct 2019 23 to 00 hrs,57 F,50 F,77 %,SE,16 mph,0 mph,28.98 in,0.0 in,Fair
LTE,LTE,42244,5268247,20579,23,5035,239,12,731.5,3,35,-105,39.0317989,-94.5121833,7.5,22.5,307.1,226.5,-7,3.4,15,6,4 oct 2019 23 to 00 hrs,57 F,50 F,77 %,SE,16 mph,0 mph,28.98 in,0.0 in,Fair
LTE,LTE,42244,5268247,20579,23,5035,239,12,731.5,2,23,-117,39.0325711,-94.513429,7.5,21.9,309.8,222.5,-15,1.2,13,8,4 oct 2019 23 to 00 hrs,57 F,50 F,77 %,SE,16 mph,0 mph,28.98 in,0.0 in,Fair
LTE,LTE,42244,5268247,20579,23,5035,239,12,731.5,1,14,-126,39.0337845,-94.5151479,7.5,21.3,311.1,222.5,-20,-4.8,15,10,4 oct 2019 23 to 00 hrs,57 F,50 F,77 %,SE,16 mph,0 mph,28.98 in,0.0 in,Fair
LTE,LTE,42244,5268247,20579,23,5035,239,12,731.5,1,14,-126,39.0346353,-94.5172053,5.4,21.4,285.4,222.5,-20,-8.8,15,10,4 oct 2019 23 to 00 hrs,57 F,50 F,77 %,SE,16 mph,0 mph,28.98 in,0.0 in,Fair
LTE,LTE,42243,5127170,20028,2,66611,7,66,2127.5,1,21,-119,39.0347753,-94.5196434,6.4,20.3,266.4,202.2,-16,-1.8,14,14,4 oct 2019 23 to 00 hrs,57 F,50 F,77 %,SE,16 mph,0 mph,28.98 in,0.0 in,Fair
LTE,LTE,42243,5127170,20028,2,66611,7,66,2127.5,1,19,-121,39.0347026,-94.5207956,6.4,19.7,266,202.2,-18,-0.4,15,13,4 oct 2019 23 to 00 hrs,57 F,50 F,77 %,SE,16 mph,0 mph,28.98 in,0.0 in,Fair
LTE,LTE,42243,9082390,35478,22,5035,421,12,731.5,3,37,-103,39.0345013,-94.5231094,8.6,20.5,265,202.2,-11,-6,18,13,4 oct 2019 23 to 00 hrs,57 F,50 F,77 %,SE,16 mph,0 mph,28.98 in,0.0 in,Fair
LTE,LTE,42243,5127170,20028,2,66611,7,66,2127.5,1,21,-119,39.0344782,-94.5254371,6.4,20.2,269.8,202.2,-20,-0.4,17,10,4 oct 2019 23 to 00 hrs,57 F,50 F,77 %,SE,16 mph,0 mph,28.98 in,0.0 in,Fair
LTE,LTE,42243,5127170,20028,2,66611,7,66,2127.5,1,21,-119,39.0345259,-94.5276025,5.4,19.5,271,202.2,-20,-7,17,10,4 oct 2019 23 to 00 hrs,57 F,50 F,77 %,SE,16 mph,0 mph,28.98 in,0.0 in,Fair
LTE,LTE,42243,5127170,20028,2,66611,7,66,2127.5,2,31,-109,39.0345799,-94.5287447,5.4,20.3,274.9,202.2,-10,-7,18,9,4 oct 2019 23 to 00 hrs,57 F,50 F,77 %,SE,16 mph,0 mph,28.98 in,0.0 in,Fair
LTE,LTE,42243,5127170,20028,2,66611,7,66,2127.5,2,31,-109,39.0346598,-94.5299052,6.4,17.5,274,202.2,-10,-3.8,18,9,4 oct 2019 23 to 00 hrs,57 F,50 F,77 %,SE,16 mph,0 mph,28.98 in,0.0 in,Fair
LTE,LTE,42243,5127170,20028,2,66611,7,66,2127.5,4,51,-89,39.0348316,-94.5319119,9.6,19,271.5,203.2,-8,7,26,7,4 oct 2019 23 to 00 hrs,57 F,50 F,77 %,SE,16 mph,0 mph,28.98 in,0.0 in,Fair
LTE,LTE,42243,5127170,20028,2,66611,7,66,2127.5,4,54,-86,39.0348434,-94.5343628,7.5,21.4,270,202.1,-12,4.8,28,5,4 oct 2019 23 to 00 hrs,57 F,50 F,77 %,SE,16 mph,0 mph,28.98 in,0.0 in,Fair
LTE,LTE,42243,5127170,20028,2,66611,7,66,2127.5,4,54,-86,39.034897,-94.5355887,4.3,20.3,272,202.5,-12,3,28,5,4 oct 2019 23 to 00 hrs,57 F,50 F,77 %,SE,16 mph,0 mph,28.98 in,0.0 in,Fair
LTE,LTE,42243,5127170,20028,2,66611,7,66,2127.5,3,36,-104,39.0353269,-94.5376264,6.4,22,297.7,200,-13,-2.4,21,5,4 oct 2019 23 to 00 hrs,57 F,50 F,77 %,SE,16 mph,0 mph,28.98 in,0.0 in,Fair
LTE,LTE,42243,5127170,20028,2,66611,7,66,2127.5,3,36,-104,39.0357927,-94.538701,8.6,19.7,295.1,194.8,-13,1,21,5,4 oct 2019 23 to 00 hrs,57 F,50 F,77 %,SE,16 mph,0 mph,28.98 in,0.0 in,Fair
LTE,LTE,42243,5127169,20028,1,66611,300,66,2127.5,4,43,-97,39.0361683,-94.5398157,9.6,14.9,280.7,195.8,-14,15.4,26,3,4 oct 2019 23 to 00 hrs,57 F,50 F,77 %,SE,16 mph,0 mph,28.98 in,0.0 in,Fair
LTE,LTE,42243,5127169,20028,1,66611,300,66,2127.5,4,43,-97,39.0362634,-94.5407433,16.1,9.8,268,193.4,-14,20.6,26,3,4 oct 2019 23 to 00 hrs,57 F,50 F,77 %,SE,16 mph,0 mph,28.98 in,0.0 in,Fair
LTE,LTE,42243,5127169,20028,1,66611,300,66,2127.5,4,50,-90,39.0361922,-94.5407395,7.5,4.9,257.9,190.4,-13,20.6,28,3,4 oct 2019 23 to 00 hrs,57 F,50 F,77 %,SE,16 mph,0 mph,28.98 in,0.0 in,Fair
LTE,LTE,42243,5127169,20028,1,66611,300,66,2127.5,4,50,-90,39.0361515,-94.5405835,15,0.8,138.7,209.6,-13,20.6,28,3,4 oct 2019 23 to 00 hrs,57 F,50 F,77 %,SE,16 mph,0 mph,28.98 in,0.0 in,Fair
LTE,LTE,42243,5127169,20028,1,66611,300,66,2127.5,4,50,-90,39.0361873,-94.54055,15.4,0.7,46,206.7,-12,20.6,27,2,4 oct 2019 23 to 00 hrs,57 F,50 F,77 %,SE,16 mph,0 mph,28.98 in,0.0 in,Fair
LTE,LTE,42243,5127169,20028,1,66611,300,66,2127.5,4,50,-90,39.036201,-94.5405472,14.8,0.3,21.4,206.7,-12,14.4,27,2,4 oct 2019 23 to 00 hrs,57 F,50 F,77 %,SE,16 mph,0 mph,28.98 in,0.0 in,Fair
LTE,LTE,42243,5127169,20028,1,66611,300,66,2127.5,4,51,-89,39.0361865,-94.5405701,9.1,0.3,254.8,206.7,-14,20.2,30,2,4 oct 2019 23 to 00 hrs,57 F,50 F,77 %,SE,16 mph,0 mph,28.98 in,0.0 in,Fair
LTE,LTE,42243,5127169,20028,1,66611,300,66,2127.5,4,51,-89,39.0362866,-94.5418544,7.5,17.6,280.7,208.6,-14,15.8,30,2,4 oct 2019 23 to 00 hrs,57 F,50 F,77 %,SE,16 mph,0 mph,28.98 in,0.0 in,Fair
LTE,LTE,42243,5127169,20028,1,66611,300,66,2127.5,4,47,-93,39.0365385,-94.5429591,9.6,18.1,295.3,208.6,-14,21.2,27,3,4 oct 2019 23 to 00 hrs,57 F,50 F,77 %,SE,16 mph,0 mph,28.98 in,0.0 in,Fair
LTE,LTE,42243,5127169,20028,1,66611,300,66,2127.5,4,52,-88,39.0375036,-94.5449382,7.5,20.2,294.6,208.6,-14,18.8,29,3,4 oct 2019 23 to 00 hrs,57 F,50 F,77 %,SE,16 mph,0 mph,28.98 in,0.0 in,Fair
LTE,LTE,42243,5127169,20028,1,66611,300,66,2127.5,4,52,-88,39.0378952,-94.5460611,7.5,22.6,293.1,208.6,-14,7,29,3,4 oct 2019 23 to 00 hrs,57 F,50 F,77 %,SE,16 mph,0 mph,28.98 in,0.0 in,Fair
LTE,LTE,42243,5127169,20028,1,66611,300,66,2127.5,2,25,-115,39.0386463,-94.5485285,6.4,22.2,290.1,209.1,-15,-3.2,17,5,4 oct 2019 23 to 00 hrs,57 F,50 F,77 %,SE,16 mph,0 mph,28.98 in,0.0 in,Fair
LTE,LTE,42243,5127169,20028,1,66611,300,66,2127.5,1,18,-122,39.0389084,-94.5510243,6.4,21.5,272.9,209.1,-19,-5.8,15,7,4 oct 2019 23 to 00 hrs,57 F,50 F,77 %,SE,16 mph,0 mph,28.98 in,0.0 in,Fair
LTE,LTE,42243,5127169,20028,1,66611,300,66,2127.5,1,18,-122,39.0389347,-94.552248,6.4,21.7,271.1,208.5,-19,-3,15,7,4 oct 2019 23 to 00 hrs,57 F,50 F,77 %,SE,16 mph,0 mph,28.98 in,0.0 in,Fair
LTE,LTE,42243,5127169,20028,1,66611,300,66,2127.5,1,18,-122,39.0389593,-94.5534732,6.4,19.5,272.9,208.5,-19,0.2,15,7,4 oct 2019 23 to 00 hrs,57 F,50 F,77 %,SE,16 mph,0 mph,28.98 in,0.0 in,Fair
LTE,LTE,42243,5129730,20038,2,66611,379,66,2127.5,1,21,-119,39.0393342,-94.5552704,5.9,18.8,299.4,208.5,-17,-2.6,16,15,4 oct 2019 23 to 00 hrs,57 F,50 F,77 %,SE,16 mph,0 mph,28.98 in,0.0 in,Fair
LTE,LTE,42243,5127171,20028,3,66611,200,66,2127.5,2,24,-116,39.0402306,-94.5572035,8.6,17.8,299,211.8,-16,0.4,15,8,4 oct 2019 23 to 00 hrs,57 F,50 F,77 %,SE,16 mph,0 mph,28.98 in,0.0 in,Fair
LTE,LTE,42243,5127171,20028,3,66611,200,66,2127.5,2,23,-117,39.0406917,-94.5581486,7.5,12.2,300.9,211.8,-17,-8.2,16,11,4 oct 2019 23 to 00 hrs,57 F,50 F,77 %,SE,16 mph,0 mph,28.98 in,0.0 in,Fair
LTE,LTE,42243,5127171,20028,3,66611,200,66,2127.5,2,23,-117,39.0413137,-94.5587293,5.9,14.9,337.8,211.8,-17,-7.8,16,11,4 oct 2019 23 to 00 hrs,57 F,50 F,77 %,SE,16 mph,0 mph,28.98 in,0.0 in,Fair
LTE,LTE,42243,5129730,20038,2,66611,379,66,2127.5,1,18,-122,39.0428144,-94.5594659,8.6,17.2,338.9,211.8,-20,3.6,16,13,4 oct 2019 23 to 00 hrs,57 F,50 F,77 %,SE,16 mph,0 mph,28.98 in,0.0 in,Fair
LTE,LTE+,42243,10108930,39488,2,66611,160,66,2127.5,1,21,-119,39.0436351,-94.5598761,6.4,20.8,338,211.8,-20,-1.2,19,15,4 oct 2019 23 to 00 hrs,57 F,50 F,77 %,SE,16 mph,0 mph,28.98 in,0.0 in,Fair
LTE,LTE,42243,5125633,20022,1,66611,225,66,2127.5,2,26,-114,39.0454034,-94.5607541,8.6,21.6,338,204.2,-16,1.2,18,12,4 oct 2019 23 to 00 hrs,57 F,50 F,77 %,SE,16 mph,0 mph,28.98 in,0.0 in,Fair
LTE,LTE,42243,5125633,20022,1,66611,225,66,2127.5,2,26,-114,39.0473299,-94.561499,8.6,23.9,348.5,214.3,-16,3.6,18,12,4 oct 2019 23 to 00 hrs,57 F,50 F,77 %,SE,16 mph,0 mph,28.98 in,0.0 in,Fair
LTE,LTE,42243,5129730,20038,2,66611,379,66,2127.5,3,40,-100,39.0485124,-94.56157,7.5,25.8,357.8,210.2,-15,7.8,23,7,4 oct 2019 23 to 00 hrs,57 F,50 F,77 %,SE,16 mph,0 mph,28.98 in,0.0 in,Fair
LTE,LTE,42243,5129730,20038,2,66611,379,66,2127.5,4,46,-94,39.0509005,-94.5615129,9.6,27.3,3.9,217.8,-15,-2.2,27,5,4 oct 2019 23 to 00 hrs,57 F,50 F,77 %,SE,16 mph,0 mph,28.98 in,0.0 in,Fair
LTE,LTE,42243,5129730,20038,2,66611,379,66,2127.5,4,46,-94,39.0523231,-94.5613382,36.4,25.5,5.1,229.2,-15,17.2,27,5,4 oct 2019 23 to 00 hrs,57 F,50 F,77 %,SE,16 mph,0 mph,28.98 in,0.0 in,Fair
LTE,LTE,42243,5129730,20038,2,66611,379,66,2127.5,4,54,-86,39.0532824,-94.5611692,8.6,20.7,4.3,227.8,-13,3.8,30,3,4 oct 2019 23 to 00 hrs,57 F,50 F,77 %,SE,16 mph,0 mph,28.98 in,0.0 in,Fair
LTE,LTE,42243,5129730,20038,2,66611,379,66,2127.5,4,54,-86,39.0546817,-94.5609644,32.5,19.2,5.1,231.5,-13,8,30,3,4 oct 2019 23 to 00 hrs,57 F,50 F,77 %,SE,16 mph,0 mph,28.98 in,0.0 in,Fair
LTE,LTE,42243,5129730,20038,2,66611,379,66,2127.5,4,63,-77,39.0553645,-94.5608152,9.1,10.9,4.1,248,-15,23,31,2,4 oct 2019 23 to 00 hrs,57 F,50 F,77 %,SE,16 mph,0 mph,28.98 in,0.0 in,Fair
LTE,LTE,42243,5129730,20038,2,66611,379,66,2127.5,4,63,-77,39.0557021,-94.5607727,8.6,8.5,4.8,249.2,-15,13.4,31,2,4 oct 2019 23 to 00 hrs,57 F,50 F,77 %,SE,16 mph,0 mph,28.98 in,0.0 in,Fair
LTE,LTE,42243,5129730,20038,2,66611,379,66,2127.5,4,55,-85,39.0554842,-94.560788,10.6,1,184.5,248.4,-14,19.8,31,2,4 oct 2019 23 to 00 hrs,57 F,50 F,77 %,SE,16 mph,0 mph,28.98 in,0.0 in,Fair
LTE,LTE,42243,8982540,35088,12,876,175,2,1957.6,4,61,-79,39.0554679,-94.5607769,16.8,0.3,156.2,248.4,-14,20.8,31,2,4 oct 2019 23 to 00 hrs,57 F,50 F,77 %,SE,16 mph,0 mph,28.98 in,0.0 in,Fair
LTE,LTE,42243,8982540,35088,12,876,175,2,1957.6,4,61,-79,39.0556809,-94.5614615,8,8.7,272.4,248.4,-14,7.8,31,2,4 oct 2019 23 to 00 hrs,57 F,50 F,77 %,SE,16 mph,0 mph,28.98 in,0.0 in,Fair
LTE,LTE,42243,8982540,35088,12,876,175,2,1957.6,4,62,-78,39.055717,-94.5619639,10.7,0.9,270,248.4,-14,12,31,1,4 oct 2019 23 to 00 hrs,57 F,50 F,77 %,SE,16 mph,0 mph,28.98 in,0.0 in,Fair
LTE,LTE,42243,8982540,35088,12,876,175,2,1957.6,4,66,-74,39.0557048,-94.5619735,8.6,6,270,248.4,-13,8,31,0,4 oct 2019 23 to 00 hrs,57 F,50 F,77 %,SE,16 mph,0 mph,28.98 in,0.0 in,Fair
LTE,LTE,42243,8982540,35088,12,876,175,2,1957.6,4,43,-97,39.0557258,-94.5631633,6.4,11.7,272,248.4,-20,2.2,30,1,4 oct 2019 23 to 00 hrs,57 F,50 F,77 %,SE,16 mph,0 mph,28.98 in,0.0 in,Fair
LTE,LTE,42243,8982540,35088,12,876,175,2,1957.6,4,43,-97,39.0558588,-94.5651994,9.6,18.4,272.1,248.4,-20,11.8,30,1,4 oct 2019 23 to 00 hrs,57 F,50 F,77 %,SE,16 mph,0 mph,28.98 in,0.0 in,Fair
